ID,cam_1_Y.4,cam_1_X3,EoL_5_X,rob_2_maxVel.4,cam_1_X4,cam_3_X,cam_3_Y,rob_2_supply.2,rob_2_maxVel.1,EoL_4_Y,EoL_4_X,cam_1_Y.2,rob_2_maxVel.2,cam_1_X2,rob_2_vacuum.1,cam_1_Y.3,cam_2_Y,con_1.1,cam_1_Y.1,EoL_6_X,rob_2_supply.1,rob_2_maxVel.3,con_2,EoL_2_Y,rob_2_supply.3,con_1.4,rob_2_supply.4,con_1.3,EoL_2_X,con_1.2,cam_1_X1,EoL_3_Y,cam_2_X,EoL_6_Y,EoL_3_X,EoL_5_Y,EoL_1_Y,EoL_1_X
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
5,,,,1.9792650948658,,,,,,,,,,,89.553773764422,,,,,,,,,,,,99.649702340138,,,,,,,,,,,
1,0.6171875,0.6171875,,1.9792650948658,0.6171875,0.7578125,0.7734375,99.649702340138,2.0108638788248,,,0.625,1.9792650948658,0.6171875,89.553773764422,0.6171875,0.7734375,345,0.625,,99.64516118178,1.9792650948658,527,,99.649702340138,345,99.649702340138,345,,345,0.6328125,,0.7578125,,,,0.7734375,0.7578125
1,,,,1.9792650948658,,,,99.649702340138,2.0179423961868,,,,1.9792650948658,,89.553773764422,,,75.00004239553,,,99.732928366512,1.9792650948658,75.000260912794,,99.649702340138,74.996590651885,99.649702340138,75.000589898684,,75.005937465111,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9675281964883,,,,1.9792650948658,,89.553773764422,,,0.006813499382988,,,99.553773764422,1.9792650948658,0.0079792325395441,,99.649702340138,0.0095773359606437,99.649702340138,0.010691637548597,,0.010785237234751,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9725224456294,,,,1.9792650948658,,89.553773764422,,,,,,99.553773764422,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9725224456294,,,,1.9792650948658,,89.553773764422,,,,,,99.553773764422,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9725224456294,,,,1.9792650948658,,89.553773764422,,,,,,99.553773764422,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9859521463993,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,99.649702340138,,,,,1.9792650948658,,89.553773764422,,,,,,,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
1,,,,1.9792650948658,,,,,,,,,,,89.553773764422,,,,,,,,,,,,99.649702340138,,,,,,,,,,,
9,0.6171875,0.6328125,,1.9792650948658,0.6171875,0.7578125,0.7734375,99.649702340138,1.9792650948658,,,0.625,1.9792650948658,0.6171875,89.553773764422,0.625,0.7734375,345,0.6328125,,99.649702340138,1.9792650948658,527,,99.649702340138,345,99.649702340138,345,,345,0.640625,,0.7578125,,,,0.7734375,0.7578125
9,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,74.992080297999,,,99.649702340138,1.9792650948658,74.997870947605,,99.649702340138,75.000912464806,99.649702340138,74.994855218341,,74.988649897858,,,,,,,,
9,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,0.013932447186455,,,99.649702340138,1.9792650948658,0.010806130500443,,99.649702340138,0.012688781397017,99.649702340138,0.011475485816893,,0.012484694342173,,,,,,,,
9,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
9,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
9,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
9,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
9,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
9,,,,1.9792650948658,,,,99.649702340138,1.9792650948658,,,,1.9792650948658,,89.553773764422,,,,,,99.649702340138,1.9792650948658,,,99.649702340138,,99.649702340138,,,,,,,,,,,
